timestamp,source,query,file,status,notes
2025-11-13T22:35:17.426875+00:00,google_books,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_pregnancy_vitamin_supplementation_1763073317.json,success,5 items retrieved.
2025-11-13T22:35:19.502071+00:00,openlibrary,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_pregnancy_vitamin_supplementation_1763073319.json,success,5 docs retrieved.
2025-11-13T22:35:24.781950+00:00,pubmed,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_AI_in_maternal_health_monitoring_1763073324.xml,success,5 articles retrieved.
2025-11-13T22:35:27.493228+00:00,crossref,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_AI_in_maternal_health_monitoring_1763073327.json,success,5 articles retrieved.
2025-11-13T22:36:33.257664+00:00,semantic_scholar,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_AI_in_maternal_health_monitoring_1763073393.json,success,"search_returned:5, details_returned:0"
2025-11-13T22:36:35.275274+00:00,sciencedirect,AI in maternal health monitoring,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=AI+in+maternal+health+monitoring&count=5
2025-11-13T22:36:38.120031+00:00,google_books,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_AI_in_maternal_health_monitoring_1763073398.json,success,5 items retrieved.
2025-11-13T22:36:40.212953+00:00,openlibrary,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_AI_in_maternal_health_monitoring_1763073400.json,success,0 docs retrieved.
2025-11-18T12:02:16.807089+00:00,pubmed,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_maternal_nutrition_during_pregnancy_1763467336.xml,success,5 articles retrieved.
2025-11-18T12:02:19.456469+00:00,crossref,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_maternal_nutrition_during_pregnancy_1763467339.json,success,5 articles retrieved.
2025-11-18T12:02:48.870999+00:00,semantic_scholar,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_maternal_nutrition_during_pregnancy_1763467368.json,success,"search_returned:5, details_returned:0"
2025-11-18T12:02:51.384499+00:00,sciencedirect,maternal nutrition during pregnancy,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=maternal+nutrition+during+pregnancy&count=5
2025-11-18T12:02:54.277675+00:00,google_books,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_maternal_nutrition_during_pregnancy_1763467374.json,success,5 items retrieved.
2025-11-18T12:02:56.566242+00:00,openlibrary,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_maternal_nutrition_during_pregnancy_1763467376.json,success,5 docs retrieved.
2025-11-18T12:03:01.531495+00:00,pubmed,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_fertility_and_menstrual_cycle_prediction_1763467381.xml,success,5 articles retrieved.
2025-11-18T12:03:05.600925+00:00,crossref,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_fertility_and_menstrual_cycle_prediction_1763467385.json,success,5 articles retrieved.
2025-11-18T12:03:16.929395+00:00,semantic_scholar,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_fertility_and_menstrual_cycle_prediction_1763467396.json,success,"search_returned:5, details_returned:0"
2025-11-18T12:03:18.792938+00:00,sciencedirect,fertility and menstrual cycle prediction,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=fertility+and+menstrual+cycle+prediction&count=5
2025-11-18T12:03:21.057857+00:00,google_books,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_fertility_and_menstrual_cycle_prediction_1763467401.json,success,5 items retrieved.
2025-11-18T12:03:23.029750+00:00,openlibrary,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_fertility_and_menstrual_cycle_prediction_1763467403.json,success,0 docs retrieved.
2025-11-18T12:03:28.539875+00:00,pubmed,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_gestational_diabetes_prevention_1763467408.xml,success,5 articles retrieved.
2025-11-18T12:03:32.029224+00:00,crossref,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_gestational_diabetes_prevention_1763467412.json,success,5 articles retrieved.
2025-11-18T12:03:47.759795+00:00,semantic_scholar,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_gestational_diabetes_prevention_1763467427.json,success,"search_returned:5, details_returned:0"
2025-11-18T12:03:49.785993+00:00,sciencedirect,gestational diabetes prevention,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=gestational+diabetes+prevention&count=5
2025-11-18T12:03:51.895499+00:00,google_books,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_gestational_diabetes_prevention_1763467431.json,success,5 items retrieved.
2025-11-18T12:03:54.147597+00:00,openlibrary,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_gestational_diabetes_prevention_1763467434.json,success,5 docs retrieved.
2025-11-18T12:03:59.869055+00:00,pubmed,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_prenatal_exercise_and_fetal_health_1763467439.xml,success,5 articles retrieved.
2025-11-18T12:04:04.335503+00:00,crossref,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_prenatal_exercise_and_fetal_health_1763467444.json,success,5 articles retrieved.
2025-11-18T12:04:06.263885+00:00,semantic_scholar,prenatal exercise and fetal health,,error,Search failed with status 429
2025-11-18T12:04:08.107576+00:00,sciencedirect,prenatal exercise and fetal health,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=prenatal+exercise+and+fetal+health&count=5
2025-11-18T12:04:11.080914+00:00,google_books,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_prenatal_exercise_and_fetal_health_1763467451.json,success,5 items retrieved.
2025-11-18T12:04:13.236661+00:00,openlibrary,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_prenatal_exercise_and_fetal_health_1763467453.json,success,0 docs retrieved.
2025-11-18T12:04:18.262157+00:00,pubmed,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_postpartum_depression_management_1763467458.xml,success,5 articles retrieved.
2025-11-18T12:04:21.018860+00:00,crossref,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_postpartum_depression_management_1763467461.json,success,5 articles retrieved.
2025-11-18T12:04:36.420453+00:00,semantic_scholar,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_postpartum_depression_management_1763467476.json,success,"search_returned:5, details_returned:0"
2025-11-18T12:04:38.201823+00:00,sciencedirect,postpartum depression management,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=postpartum+depression+management&count=5
2025-11-18T12:04:41.157167+00:00,google_books,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_postpartum_depression_management_1763467481.json,success,5 items retrieved.
2025-11-18T12:04:43.287623+00:00,openlibrary,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_postpartum_depression_management_1763467483.json,success,5 docs retrieved.
2025-11-18T12:04:48.342880+00:00,pubmed,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_pregnancy_vitamin_supplementation_1763467488.xml,success,5 articles retrieved.
2025-11-18T12:04:51.235083+00:00,crossref,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_pregnancy_vitamin_supplementation_1763467491.json,success,5 articles retrieved.
2025-11-18T12:04:53.163508+00:00,semantic_scholar,pregnancy vitamin supplementation,,error,Search failed with status 429
2025-11-18T12:04:55.071995+00:00,sciencedirect,pregnancy vitamin supplementation,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=pregnancy+vitamin+supplementation&count=5
2025-11-18T12:04:58.161575+00:00,google_books,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_pregnancy_vitamin_supplementation_1763467498.json,success,5 items retrieved.
2025-11-18T12:05:00.297138+00:00,openlibrary,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_pregnancy_vitamin_supplementation_1763467500.json,success,5 docs retrieved.
2025-11-18T12:05:05.692282+00:00,pubmed,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_AI_in_maternal_health_monitoring_1763467505.xml,success,5 articles retrieved.
2025-11-18T12:05:08.604092+00:00,crossref,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_AI_in_maternal_health_monitoring_1763467508.json,success,5 articles retrieved.
2025-11-18T12:05:15.486806+00:00,semantic_scholar,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_AI_in_maternal_health_monitoring_1763467515.json,success,"search_returned:5, details_returned:0"
2025-11-18T12:05:17.320147+00:00,sciencedirect,AI in maternal health monitoring,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=AI+in+maternal+health+monitoring&count=5
2025-11-18T12:05:19.778787+00:00,google_books,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_AI_in_maternal_health_monitoring_1763467519.json,success,5 items retrieved.
2025-11-18T12:05:21.909787+00:00,openlibrary,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_AI_in_maternal_health_monitoring_1763467521.json,success,0 docs retrieved.
2025-11-25T12:07:11.337129+00:00,pubmed,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_maternal_nutrition_during_pregnancy_1764072431.xml,success,5 articles retrieved.
2025-11-25T12:07:14.161054+00:00,crossref,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_maternal_nutrition_during_pregnancy_1764072434.json,success,5 articles retrieved.
2025-11-25T12:07:28.267026+00:00,semantic_scholar,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_maternal_nutrition_during_pregnancy_1764072448.json,success,"search_returned:5, details_returned:0"
2025-11-25T12:07:31.545878+00:00,sciencedirect,maternal nutrition during pregnancy,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=maternal+nutrition+during+pregnancy&count=5
2025-11-25T12:07:33.569446+00:00,google_books,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_maternal_nutrition_during_pregnancy_1764072453.json,success,5 items retrieved.
2025-11-25T12:07:36.962713+00:00,openlibrary,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_maternal_nutrition_during_pregnancy_1764072456.json,success,5 docs retrieved.
2025-11-25T12:07:41.665328+00:00,pubmed,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_fertility_and_menstrual_cycle_prediction_1764072461.xml,success,5 articles retrieved.
2025-11-25T12:07:45.014640+00:00,crossref,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_fertility_and_menstrual_cycle_prediction_1764072465.json,success,5 articles retrieved.
2025-11-25T12:08:48.800715+00:00,semantic_scholar,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_fertility_and_menstrual_cycle_prediction_1764072528.json,success,"search_returned:5, details_returned:0"
2025-11-25T12:08:50.666809+00:00,sciencedirect,fertility and menstrual cycle prediction,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=fertility+and+menstrual+cycle+prediction&count=5
2025-11-25T12:08:52.629931+00:00,google_books,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_fertility_and_menstrual_cycle_prediction_1764072532.json,success,5 items retrieved.
2025-11-25T12:08:54.810874+00:00,openlibrary,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_fertility_and_menstrual_cycle_prediction_1764072534.json,success,0 docs retrieved.
2025-11-25T12:08:59.566717+00:00,pubmed,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_gestational_diabetes_prevention_1764072539.xml,success,5 articles retrieved.
2025-11-25T12:09:03.588249+00:00,crossref,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_gestational_diabetes_prevention_1764072543.json,success,5 articles retrieved.
2025-11-25T12:09:05.258804+00:00,semantic_scholar,gestational diabetes prevention,,error,Search failed with status 429
2025-11-25T12:09:07.100971+00:00,sciencedirect,gestational diabetes prevention,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=gestational+diabetes+prevention&count=5
2025-11-25T12:09:09.129597+00:00,google_books,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_gestational_diabetes_prevention_1764072549.json,success,5 items retrieved.
2025-11-25T12:09:11.438194+00:00,openlibrary,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_gestational_diabetes_prevention_1764072551.json,success,5 docs retrieved.
2025-11-25T12:09:16.518810+00:00,pubmed,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_prenatal_exercise_and_fetal_health_1764072556.xml,success,5 articles retrieved.
2025-11-25T12:09:19.322630+00:00,crossref,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_prenatal_exercise_and_fetal_health_1764072559.json,success,5 articles retrieved.
2025-11-25T12:10:02.588266+00:00,semantic_scholar,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_prenatal_exercise_and_fetal_health_1764072602.json,success,"search_returned:5, details_returned:0"
2025-11-25T12:10:04.425992+00:00,sciencedirect,prenatal exercise and fetal health,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=prenatal+exercise+and+fetal+health&count=5
2025-11-25T12:10:06.797818+00:00,google_books,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_prenatal_exercise_and_fetal_health_1764072606.json,success,5 items retrieved.
2025-11-25T12:10:08.811817+00:00,openlibrary,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_prenatal_exercise_and_fetal_health_1764072608.json,success,0 docs retrieved.
2025-11-25T12:10:13.707957+00:00,pubmed,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_postpartum_depression_management_1764072613.xml,success,5 articles retrieved.
2025-11-25T12:10:17.924057+00:00,crossref,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_postpartum_depression_management_1764072617.json,success,5 articles retrieved.
2025-11-25T12:10:19.623049+00:00,semantic_scholar,postpartum depression management,,error,Search failed with status 429
2025-11-25T12:10:22.180338+00:00,sciencedirect,postpartum depression management,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=postpartum+depression+management&count=5
2025-11-25T12:10:24.347933+00:00,google_books,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_postpartum_depression_management_1764072624.json,success,5 items retrieved.
2025-11-25T12:10:27.872564+00:00,openlibrary,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_postpartum_depression_management_1764072627.json,success,5 docs retrieved.
2025-11-25T12:10:32.482681+00:00,pubmed,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_pregnancy_vitamin_supplementation_1764072632.xml,success,5 articles retrieved.
2025-11-25T12:10:36.410488+00:00,crossref,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_pregnancy_vitamin_supplementation_1764072636.json,success,5 articles retrieved.
2025-11-25T12:10:43.650441+00:00,semantic_scholar,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_pregnancy_vitamin_supplementation_1764072643.json,success,"search_returned:5, details_returned:0"
2025-11-25T12:10:45.651094+00:00,sciencedirect,pregnancy vitamin supplementation,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=pregnancy+vitamin+supplementation&count=5
2025-11-25T12:10:49.350501+00:00,google_books,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_pregnancy_vitamin_supplementation_1764072649.json,success,5 items retrieved.
2025-11-25T12:10:51.551334+00:00,openlibrary,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_pregnancy_vitamin_supplementation_1764072651.json,success,5 docs retrieved.
2025-11-25T12:10:56.483696+00:00,pubmed,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_AI_in_maternal_health_monitoring_1764072656.xml,success,5 articles retrieved.
2025-11-25T12:10:59.176112+00:00,crossref,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_AI_in_maternal_health_monitoring_1764072659.json,success,5 articles retrieved.
2025-11-25T12:11:00.813462+00:00,semantic_scholar,AI in maternal health monitoring,,error,Search failed with status 429
2025-11-25T12:11:03.112279+00:00,sciencedirect,AI in maternal health monitoring,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=AI+in+maternal+health+monitoring&count=5
2025-11-25T12:11:06.293927+00:00,google_books,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_AI_in_maternal_health_monitoring_1764072666.json,success,5 items retrieved.
2025-11-25T12:11:09.411116+00:00,openlibrary,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_AI_in_maternal_health_monitoring_1764072669.json,success,0 docs retrieved.
2025-11-25T12:36:14.835443+00:00,pubmed,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_maternal_nutrition_during_pregnancy_1764074174.xml,success,5 articles retrieved.
2025-11-25T12:36:18.643983+00:00,crossref,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_maternal_nutrition_during_pregnancy_1764074178.json,success,5 articles retrieved.
2025-11-25T12:36:20.474575+00:00,semantic_scholar,maternal nutrition during pregnancy,,error,Search failed with status 429
2025-11-25T12:36:23.455711+00:00,sciencedirect,maternal nutrition during pregnancy,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=maternal+nutrition+during+pregnancy&count=5
2025-11-25T12:36:34.449361+00:00,google_books,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_maternal_nutrition_during_pregnancy_1764074194.json,success,5 items retrieved.
2025-11-25T12:36:39.426191+00:00,openlibrary,maternal nutrition during pregnancy,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_maternal_nutrition_during_pregnancy_1764074199.json,success,5 docs retrieved.
2025-11-25T12:36:46.073940+00:00,pubmed,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_fertility_and_menstrual_cycle_prediction_1764074206.xml,success,5 articles retrieved.
2025-11-25T12:36:49.813806+00:00,crossref,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_fertility_and_menstrual_cycle_prediction_1764074209.json,success,5 articles retrieved.
2025-11-25T12:36:51.614152+00:00,semantic_scholar,fertility and menstrual cycle prediction,,error,Search failed with status 429
2025-11-25T12:36:55.210774+00:00,sciencedirect,fertility and menstrual cycle prediction,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=fertility+and+menstrual+cycle+prediction&count=5
2025-11-25T12:36:57.432526+00:00,google_books,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_fertility_and_menstrual_cycle_prediction_1764074217.json,success,5 items retrieved.
2025-11-25T12:37:03.043078+00:00,openlibrary,fertility and menstrual cycle prediction,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_fertility_and_menstrual_cycle_prediction_1764074223.json,success,0 docs retrieved.
2025-11-25T12:37:08.164335+00:00,pubmed,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_gestational_diabetes_prevention_1764074228.xml,success,5 articles retrieved.
2025-11-25T12:37:12.621939+00:00,crossref,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_gestational_diabetes_prevention_1764074232.json,success,5 articles retrieved.
2025-11-25T12:37:19.918798+00:00,semantic_scholar,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_gestational_diabetes_prevention_1764074239.json,success,"search_returned:5, details_returned:0"
2025-11-25T12:37:21.930971+00:00,sciencedirect,gestational diabetes prevention,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=gestational+diabetes+prevention&count=5
2025-11-25T12:37:24.272842+00:00,google_books,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_gestational_diabetes_prevention_1764074244.json,success,5 items retrieved.
2025-11-25T12:37:27.885557+00:00,openlibrary,gestational diabetes prevention,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_gestational_diabetes_prevention_1764074247.json,success,5 docs retrieved.
2025-11-25T12:37:33.757058+00:00,pubmed,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_prenatal_exercise_and_fetal_health_1764074253.xml,success,5 articles retrieved.
2025-11-25T12:37:37.107135+00:00,crossref,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_prenatal_exercise_and_fetal_health_1764074257.json,success,5 articles retrieved.
2025-11-25T12:37:39.015166+00:00,semantic_scholar,prenatal exercise and fetal health,,error,Search failed with status 429
2025-11-25T12:37:41.133018+00:00,sciencedirect,prenatal exercise and fetal health,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=prenatal+exercise+and+fetal+health&count=5
2025-11-25T12:37:44.125865+00:00,google_books,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_prenatal_exercise_and_fetal_health_1764074264.json,success,5 items retrieved.
2025-11-25T12:37:47.279238+00:00,openlibrary,prenatal exercise and fetal health,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_prenatal_exercise_and_fetal_health_1764074267.json,success,0 docs retrieved.
2025-11-25T12:37:52.806087+00:00,pubmed,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_postpartum_depression_management_1764074272.xml,success,5 articles retrieved.
2025-11-25T12:37:59.396915+00:00,crossref,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_postpartum_depression_management_1764074279.json,success,5 articles retrieved.
2025-11-25T12:38:01.415551+00:00,semantic_scholar,postpartum depression management,,error,Search failed with status 429
2025-11-25T12:38:03.391713+00:00,sciencedirect,postpartum depression management,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=postpartum+depression+management&count=5
2025-11-25T12:38:05.949333+00:00,google_books,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_postpartum_depression_management_1764074285.json,success,5 items retrieved.
2025-11-25T12:38:09.352966+00:00,openlibrary,postpartum depression management,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_postpartum_depression_management_1764074289.json,success,5 docs retrieved.
2025-11-25T12:38:14.162209+00:00,pubmed,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_pregnancy_vitamin_supplementation_1764074294.xml,success,5 articles retrieved.
2025-11-25T12:38:21.006635+00:00,crossref,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_pregnancy_vitamin_supplementation_1764074301.json,success,5 articles retrieved.
2025-11-25T12:38:23.009776+00:00,semantic_scholar,pregnancy vitamin supplementation,,error,Search failed with status 429
2025-11-25T12:38:24.883695+00:00,sciencedirect,pregnancy vitamin supplementation,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=pregnancy+vitamin+supplementation&count=5
2025-11-25T12:38:27.032228+00:00,google_books,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\google_books_pregnancy_vitamin_supplementation_1764074307.json,success,5 items retrieved.
2025-11-25T12:38:36.449599+00:00,openlibrary,pregnancy vitamin supplementation,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\openlibrary_pregnancy_vitamin_supplementation_1764074316.json,success,5 docs retrieved.
2025-11-25T12:38:45.592775+00:00,pubmed,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\pubmed_AI_in_maternal_health_monitoring_1764074325.xml,success,5 articles retrieved.
2025-11-25T12:38:50.048098+00:00,crossref,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\crossref_AI_in_maternal_health_monitoring_1764074330.json,success,5 articles retrieved.
2025-11-25T12:38:59.168788+00:00,semantic_scholar,AI in maternal health monitoring,C:\Users\chris\Documents\SEMESTER 5\IPPL\training\data\raw\semantic_scholar_AI_in_maternal_health_monitoring_1764074339.json,success,"search_returned:5, details_returned:0"
2025-11-25T12:39:01.417956+00:00,sciencedirect,AI in maternal health monitoring,,error,401 Client Error: Unauthorized for url: https://api.elsevier.com/content/search/sciencedirect?query=AI+in+maternal+health+monitoring&count=5
